Person_Age,Person_Income,Loan_Amount,Credit_Score,Years_at_Job,Existing_Loans,Education_Level,Home_Ownership,Default_Next_Month,Application_Source,Application_ID
32,118112.0,41376,332,33,2,Master,Mortgage,0,Web_Portal,APP-1708
62,184721.0,37301,821,11,2,Master,Own,0,Web_Portal,APP-1509
40,76690.0,19195,709,26,4,Master,Rent,0,Web_Portal,APP-3954
77,122012.0,9542,313,18,3,Bachelor,Own,0,Web_Portal,APP-8537
27,27101.0,39721,821,5,3,Bachelor,Mortgage,0,Web_Portal,APP-7338
72,,43954,316,37,0,High School,Rent,0,Web_Portal,APP-9922
24,130078.0,11042,666,33,1,Master,Rent,0,Web_Portal,APP-8063
66,154648.0,23618,625,3,3,Master,Own,0,Web_Portal,APP-8162
88,196950.0,27965,403,20,2,Master,Own,1,Web_Portal,APP-8371
50,45992.0,44808,372,2,0,Master,Mortgage,1,Web_Portal,APP-7828
22,22693.0,1822,719,26,3,Master,Mortgage,0,Web_Portal,APP-4615
53,50011.0,17587,371,36,4,PhD,Mortgage,0,Web_Portal,APP-5656
56,26544.0,21107,655,34,3,Master,Rent,0,Web_Portal,APP-7975
44,99552.0,5137,725,8,2,Bachelor,Rent,0,Web_Portal,APP-5350
56,68115.0,21030,611,28,0,PhD,Mortgage,0,Web_Portal,APP-1711
47,50493.0,2266,577,27,4,High School,Mortgage,0,Web_Portal,APP-7478
43,89484.0,41747,506,4,3,Bachelor,Own,0,Web_Portal,APP-10129
48,31526.0,21745,385,18,3,Master,Own,0,Web_Portal,APP-9204
53,32473.0,3812,321,37,0,PhD,Mortgage,0,Web_Portal,APP-10203
74,109606.0,12589,768,12,2,Bachelor,Own,0,Web_Portal,APP-1712
58,86741.0,9096,529,1,1,Master,Own,0,Web_Portal,APP-10112
23,188393.0,12554,524,11,3,Master,Rent,0,Web_Portal,APP-2245
27,164932.0,34114,752,19,3,High School,Rent,0,Web_Portal,APP-10785
21,192268.0,9963,840,29,0,Master,Rent,0,Web_Portal,APP-7848
33,194120.0,38386,456,20,0,PhD,Mortgage,1,Web_Portal,APP-6133
42,41996.0,28618,455,14,2,Master,Own,0,Web_Portal,APP-1715
86,71843.0,48284,509,16,2,Master,Mortgage,0,Web_Portal,APP-4463
53,60462.0,22997,326,30,0,High School,Mortgage,0,Web_Portal,APP-5394
54,165749.0,48350,845,5,1,Bachelor,Rent,0,Web_Portal,APP-5568
38,132692.0,37195,831,24,1,PhD,Own,0,Web_Portal,APP-9803
89,133271.0,32679,487,21,1,Master,Rent,1,Web_Portal,APP-9489
37,102607.0,21002,313,9,1,High School,Mortgage,0,Web_Portal,APP-8701
86,153315.0,4807,526,18,1,PhD,Own,0,Web_Portal,APP-1212
33,57249.0,45929,842,29,2,High School,Rent,0,Web_Portal,APP-10767
77,131682.0,7238,828,15,1,High School,Rent,0,Web_Portal,APP-7838
25,178502.0,10967,346,3,3,PhD,Own,0,Web_Portal,APP-2010
75,25212.0,35623,538,1,2,PhD,Mortgage,0,Web_Portal,APP-1323
59,83410.0,5578,378,36,0,Master,Mortgage,0,Web_Portal,APP-6396
25,157899.0,5024,680,20,2,High School,Rent,0,Web_Portal,APP-6990
79,51644.0,18744,426,18,4,PhD,Own,0,Web_Portal,APP-4172
71,166362.0,26365,596,32,0,PhD,Mortgage,0,Web_Portal,APP-1334
44,81273.0,46169,724,24,4,High School,Own,0,Web_Portal,APP-9305
41,166246.0,2355,330,18,3,PhD,Mortgage,0,Web_Portal,APP-3210
47,121978.0,17795,751,21,2,High School,Own,0,Web_Portal,APP-5271
77,55242.0,10534,686,13,4,PhD,Own,1,Web_Portal,APP-7740
58,131889.0,2273,313,29,1,Bachelor,Rent,1,Web_Portal,APP-1233
66,23824.0,30842,744,21,4,Master,Rent,1,Web_Portal,APP-6950
38,86504.0,42736,423,9,3,PhD,Mortgage,1,Web_Portal,APP-6737
22,189563.0,16141,613,4,3,PhD,Own,0,Web_Portal,APP-8921
66,176894.0,15512,467,26,2,Master,Rent,0,Web_Portal,APP-3348
76,32875.0,43824,551,29,3,High School,Rent,1,Web_Portal,APP-3036
35,199809.0,20188,841,17,1,Master,Own,0,Web_Portal,APP-8484
36,68110.0,36012,681,4,4,Master,Rent,0,Web_Portal,APP-7006
39,140648.0,49864,483,10,4,Master,Own,0,Web_Portal,APP-5553
48,21085.0,44945,663,4,2,PhD,Own,1,Web_Portal,APP-9072
37,111815.0,39738,781,12,1,PhD,Own,0,Web_Portal,APP-2458
41,139090.0,21193,608,1,0,Master,Own,0,Web_Portal,APP-4288
66,130572.0,6293,766,25,2,Bachelor,Own,0,Web_Portal,APP-4064
55,70697.0,36495,424,19,4,High School,Own,0,Web_Portal,APP-10436
18,33587.0,42144,671,25,1,High School,Rent,0,Web_Portal,APP-1774
56,180308.0,16942,791,0,2,PhD,Mortgage,0,Web_Portal,APP-7832
64,83226.0,4996,553,25,0,Master,Rent,0,Web_Portal,APP-1871
26,182883.0,8570,674,37,3,Master,Rent,0,Web_Portal,APP-9749
28,136869.0,12285,353,19,4,Bachelor,Own,0,Web_Portal,APP-2263
47,185792.0,8694,326,33,0,High School,Mortgage,0,Web_Portal,APP-5833
66,35154.0,15947,686,9,1,PhD,Rent,1,Web_Portal,APP-4894
18,97400.0,15316,433,1,3,PhD,Mortgage,1,Web_Portal,APP-7323
71,25136.0,28987,777,8,1,High School,Rent,0,Web_Portal,APP-10212
51,108435.0,49997,472,23,3,Bachelor,Rent,1,Web_Portal,APP-8019
85,33515.0,18301,696,8,4,High School,Mortgage,1,Web_Portal,APP-2220
28,101144.0,44455,571,33,4,PhD,Mortgage,0,Web_Portal,APP-2446
87,110197.0,9390,597,0,3,Master,Rent,0,Web_Portal,APP-4184
60,124429.0,47613,619,36,4,Master,Own,0,Web_Portal,APP-1408
52,76550.0,37719,414,14,2,PhD,Own,0,Web_Portal,APP-5344
34,190848.0,36855,514,23,0,High School,Own,0,Web_Portal,APP-4021
74,35389.0,18279,448,16,3,Master,Mortgage,1,Legacy_System,APP-3303
61,191147.0,45126,795,25,4,Bachelor,Own,0,Web_Portal,APP-7271
32,61713.0,48491,476,14,2,Master,Own,0,Web_Portal,APP-9280
59,144109.0,11472,754,15,3,High School,Own,0,Web_Portal,APP-7641
32,76249.0,12704,370,25,4,Bachelor,Own,1,Web_Portal,APP-7955
49,59142.0,18878,478,32,2,High School,Rent,0,Web_Portal,APP-3109
88,90559.0,10156,425,12,1,PhD,Rent,0,Legacy_System,APP-6351
86,124249.0,14401,832,13,2,High School,Mortgage,0,Web_Portal,APP-10683
19,136849.0,23438,497,23,1,High School,Own,0,Web_Portal,APP-9343
51,43289.0,15060,839,28,3,Bachelor,Mortgage,0,Web_Portal,APP-5549
31,,22545,304,29,3,Bachelor,Mortgage,0,Web_Portal,APP-2880
85,69592.0,28653,613,6,3,Master,Rent,0,Web_Portal,APP-6945
35,33338.0,38459,374,37,0,PhD,Mortgage,0,Web_Portal,APP-2737
34,122342.0,34436,470,13,1,PhD,Mortgage,0,Web_Portal,APP-8793
85,66057.0,40583,793,33,2,Bachelor,Rent,1,Web_Portal,APP-6212
25,72168.0,11485,649,12,4,Master,Own,0,Web_Portal,APP-4208
36,49605.0,4851,483,34,0,PhD,Rent,0,Web_Portal,APP-8082
37,47603.0,17029,666,20,2,Master,Own,0,Web_Portal,APP-3055
61,199893.0,40125,641,34,3,Bachelor,Own,0,Web_Portal,APP-2688
29,99711.0,31221,360,25,4,Master,Rent,1,Legacy_System,APP-5779
59,66032.0,18881,380,3,2,Bachelor,Mortgage,0,Web_Portal,APP-8475
76,27087.0,26395,848,18,1,High School,Own,1,Web_Portal,APP-8876
83,37833.0,19764,419,12,4,PhD,Mortgage,0,Web_Portal,APP-7749
79,,13380,787,32,2,PhD,Own,0,Web_Portal,APP-9555
89,124820.0,15743,336,3,2,Bachelor,Mortgage,1,Web_Portal,APP-9122
86,67646.0,46201,476,22,1,High School,Rent,0,Web_Portal,APP-7990
85,185319.0,46285,666,13,2,Master,Mortgage,1,Web_Portal,APP-9266
48,42036.0,34461,760,28,0,PhD,Mortgage,0,Web_Portal,APP-9539
51,74306.0,16685,632,3,1,Bachelor,Own,0,Web_Portal,APP-4392
60,176565.0,36701,560,7,4,Bachelor,Mortgage,0,Web_Portal,APP-7325
63,109043.0,29561,840,34,0,Bachelor,Mortgage,0,Web_Portal,APP-4528
29,153148.0,15628,784,32,0,High School,Own,0,Web_Portal,APP-5604
82,153938.0,36375,428,25,4,PhD,Mortgage,0,Web_Portal,APP-8023
48,191448.0,45560,767,23,0,PhD,Own,0,Web_Portal,APP-7321
41,148344.0,3423,482,26,1,PhD,Own,0,Web_Portal,APP-1745
45,113145.0,46177,502,11,1,Bachelor,Rent,0,Web_Portal,APP-1710
79,109062.0,11935,608,15,2,PhD,Rent,1,Web_Portal,APP-1379
22,122263.0,23453,804,15,3,Master,Own,0,Web_Portal,APP-9782
77,106120.0,45133,684,39,4,Master,Mortgage,0,Web_Portal,APP-4011
34,91082.0,17807,307,14,3,Master,Mortgage,0,Web_Portal,APP-9858
74,116920.0,18949,563,38,2,PhD,Mortgage,0,Web_Portal,APP-8152
34,46093.0,1575,416,3,3,PhD,Own,0,Web_Portal,APP-9566
27,196128.0,39568,324,5,0,PhD,Rent,0,Web_Portal,APP-4497
65,87501.0,9696,564,16,1,Bachelor,Own,0,Web_Portal,APP-4889
33,151935.0,14137,605,6,3,High School,Rent,1,Legacy_System,APP-5484
88,88340.0,4573,656,0,1,Master,Mortgage,0,Web_Portal,APP-5011
56,138996.0,45232,827,19,2,Bachelor,Rent,1,Web_Portal,APP-3619
65,52121.0,37979,388,14,2,PhD,Rent,1,Web_Portal,APP-7670
75,179467.0,7794,473,31,3,High School,Mortgage,0,Web_Portal,APP-7512
86,84334.0,37108,405,29,4,Bachelor,Rent,0,Legacy_System,APP-4467
22,52675.0,25718,396,28,0,Bachelor,Rent,0,Web_Portal,APP-2313
33,36959.0,46364,785,24,2,High School,Rent,0,Web_Portal,APP-9605
81,87474.0,12819,371,19,4,High School,Rent,1,Web_Portal,APP-3069
67,78334.0,9629,749,30,4,High School,Rent,0,Web_Portal,APP-3982
59,,48937,325,4,2,PhD,Rent,1,Web_Portal,APP-6914
26,51459.0,14654,430,11,0,PhD,Rent,0,Web_Portal,APP-10170
65,166851.0,12855,335,39,3,PhD,Rent,0,Web_Portal,APP-2285
47,192391.0,14085,677,22,0,Master,Mortgage,0,Web_Portal,APP-9990
63,69262.0,3520,605,34,2,Bachelor,Rent,0,Web_Portal,APP-9429
29,93588.0,6983,676,37,2,PhD,Own,0,Web_Portal,APP-2349
30,,17856,337,7,3,PhD,Own,1,Web_Portal,APP-3611
58,120368.0,9048,338,15,3,High School,Mortgage,0,Web_Portal,APP-10494
39,47821.0,43536,782,33,1,Bachelor,Own,0,Web_Portal,APP-4668
80,50041.0,11306,845,13,0,PhD,Mortgage,0,Web_Portal,APP-3221
75,50013.0,15602,510,0,1,PhD,Mortgage,0,Web_Portal,APP-1427
72,150015.0,47011,687,4,2,Bachelor,Rent,0,Web_Portal,APP-1653
25,107393.0,22310,302,2,0,PhD,Rent,0,Web_Portal,APP-10913
44,80840.0,34055,454,28,3,High School,Mortgage,1,Web_Portal,APP-4535
38,140135.0,14743,584,31,2,Bachelor,Rent,0,Web_Portal,APP-8736
85,143989.0,12866,666,22,3,Master,Own,0,Web_Portal,APP-4245
75,,7704,791,16,1,Bachelor,Own,1,Web_Portal,APP-5740
29,71529.0,6527,583,31,2,Master,Mortgage,0,Web_Portal,APP-10068
89,102174.0,39416,849,15,3,High School,Mortgage,0,Web_Portal,APP-5099
42,24787.0,2511,720,38,2,Master,Rent,0,Web_Portal,APP-5100
40,198152.0,19009,830,15,2,High School,Mortgage,0,Web_Portal,APP-7959
56,123431.0,46904,354,35,2,High School,Rent,0,Web_Portal,APP-1611
40,171619.0,34712,824,21,1,High School,Own,1,Web_Portal,APP-5288
35,49030.0,43115,761,25,4,PhD,Rent,0,Web_Portal,APP-9570
37,147845.0,10559,461,37,1,PhD,Mortgage,0,Web_Portal,APP-10712
59,160710.0,5078,305,28,2,High School,Own,0,Web_Portal,APP-2543
75,69409.0,11411,433,18,2,High School,Mortgage,1,Web_Portal,APP-10535
87,64588.0,17318,699,7,1,PhD,Mortgage,1,Web_Portal,APP-4853
53,151639.0,6051,568,39,2,Master,Rent,0,Web_Portal,APP-1554
79,136258.0,9747,302,23,0,PhD,Rent,0,Web_Portal,APP-7365
75,136770.0,29615,540,25,3,High School,Rent,0,Web_Portal,APP-1511
25,133997.0,37612,802,33,1,Bachelor,Rent,0,Web_Portal,APP-4206
32,155504.0,42300,837,3,1,PhD,Own,1,Web_Portal,APP-9084
18,185386.0,18658,345,33,2,Master,Own,0,Web_Portal,APP-1967
73,173441.0,3260,799,23,1,High School,Own,1,Web_Portal,APP-7043
36,142609.0,21166,354,21,0,PhD,Rent,1,Web_Portal,APP-7879
63,72967.0,14276,677,29,2,Master,Own,1,Web_Portal,APP-7775
41,60002.0,24031,352,34,0,High School,Rent,0,Web_Portal,APP-4295
63,46447.0,21398,337,3,0,High School,Mortgage,1,Web_Portal,APP-9701
23,130951.0,41286,758,10,0,Master,Own,0,Web_Portal,APP-4429
24,197074.0,9634,527,39,3,Bachelor,Mortgage,0,Web_Portal,APP-9870
83,81852.0,30825,520,32,0,High School,Own,1,Web_Portal,APP-7962
70,53948.0,26681,765,4,3,High School,Own,1,Web_Portal,APP-3088
20,116005.0,4966,319,25,1,Master,Mortgage,1,Web_Portal,APP-9499
61,144535.0,29402,521,32,3,Master,Mortgage,0,Web_Portal,APP-7162
60,175622.0,8914,754,36,0,Master,Own,0,Web_Portal,APP-4210
68,39477.0,2883,490,6,3,High School,Mortgage,0,Web_Portal,APP-10200
84,70314.0,46311,404,1,3,High School,Rent,1,Web_Portal,APP-7605
79,22473.0,1154,650,37,4,Master,Own,0,Web_Portal,APP-2109
19,91031.0,31060,766,3,3,Bachelor,Own,0,Web_Portal,APP-6728
25,94684.0,28196,596,33,2,PhD,Mortgage,0,Web_Portal,APP-8829
84,152526.0,20041,426,8,4,High School,Own,0,Web_Portal,APP-2038
46,77287.0,31289,346,22,2,Master,Own,0,Web_Portal,APP-2194
27,169477.0,3700,343,13,1,Master,Rent,0,Web_Portal,APP-5474
45,190785.0,4448,515,8,1,Bachelor,Own,1,Web_Portal,APP-10874
39,175360.0,20040,688,22,0,Master,Rent,0,Web_Portal,APP-3122
88,118979.0,30870,558,13,3,Master,Rent,1,Web_Portal,APP-5982
53,21504.0,14639,411,8,0,Bachelor,Rent,1,Web_Portal,APP-9973
31,120566.0,25231,633,34,3,PhD,Mortgage,0,Legacy_System,APP-6700
58,195911.0,2767,571,32,2,High School,Mortgage,0,Web_Portal,APP-1934
64,68671.0,22262,581,27,1,PhD,Mortgage,0,Web_Portal,APP-7101
40,126918.0,41023,720,35,0,PhD,Rent,0,Web_Portal,APP-5689
86,68581.0,39176,462,39,1,Master,Rent,1,Web_Portal,APP-1394
37,158039.0,15923,569,14,0,PhD,Mortgage,1,Web_Portal,APP-5685
71,124968.0,45198,636,22,4,Bachelor,Own,0,Web_Portal,APP-9776
80,164839.0,19100,427,0,3,Master,Rent,1,Web_Portal,APP-10165
72,133532.0,25243,787,27,3,High School,Mortgage,0,Web_Portal,APP-6980
50,48831.0,13922,455,21,2,PhD,Mortgage,0,Web_Portal,APP-10942
34,195369.0,39472,824,12,1,Bachelor,Rent,0,Web_Portal,APP-3191
23,86555.0,1357,392,29,4,Master,Mortgage,0,Web_Portal,APP-2297
61,129825.0,41254,668,15,4,Bachelor,Rent,1,Web_Portal,APP-6044
35,182812.0,46841,390,19,4,High School,Own,0,Web_Portal,APP-2162
84,46583.0,8426,604,14,4,Master,Mortgage,0,Web_Portal,APP-5254
38,68017.0,42982,488,28,4,PhD,Own,1,Web_Portal,APP-7372
41,97513.0,3661,375,21,1,High School,Mortgage,0,Web_Portal,APP-2527
62,69079.0,7801,545,32,1,PhD,Mortgage,0,Legacy_System,APP-5342
75,45465.0,28138,477,25,3,Master,Mortgage,0,Web_Portal,APP-3030
82,77228.0,2237,369,38,0,Master,Own,0,Web_Portal,APP-4060
35,192109.0,26793,834,4,4,Master,Own,0,Web_Portal,APP-1058
65,151776.0,13663,797,7,2,Bachelor,Own,0,Web_Portal,APP-3405
79,198270.0,30859,619,25,4,Bachelor,Mortgage,0,Web_Portal,APP-6006
87,127732.0,16316,574,5,2,Bachelor,Own,0,Web_Portal,APP-7157
87,138504.0,16690,553,13,2,PhD,Mortgage,0,Web_Portal,APP-8375
60,33944.0,30545,779,16,0,PhD,Rent,0,Web_Portal,APP-5506
72,106755.0,5864,461,22,4,High School,Rent,0,Web_Portal,APP-6214
64,115387.0,31908,774,23,0,Master,Rent,0,Web_Portal,APP-7029
35,106067.0,11555,551,14,2,Master,Mortgage,0,Web_Portal,APP-2780
57,60800.0,12629,429,4,4,PhD,Own,0,Web_Portal,APP-6447
64,57555.0,23409,517,25,3,PhD,Mortgage,0,Web_Portal,APP-5606
64,158874.0,10045,514,22,1,Master,Own,0,Web_Portal,APP-7914
22,59846.0,4722,760,11,3,Master,Mortgage,0,Web_Portal,APP-1676
56,166306.0,22621,826,39,4,Master,Own,0,Web_Portal,APP-4582
59,,35515,660,6,3,PhD,Mortgage,0,Web_Portal,APP-4653
44,26518.0,38827,483,7,1,PhD,Mortgage,0,Web_Portal,APP-8920
87,46221.0,16573,574,13,3,PhD,Rent,0,Web_Portal,APP-10499
54,91301.0,11433,490,9,1,Bachelor,Mortgage,0,Web_Portal,APP-3732
60,177213.0,17791,735,23,0,PhD,Mortgage,0,Web_Portal,APP-5787
48,69855.0,42704,570,30,3,PhD,Rent,0,Web_Portal,APP-3754
83,173405.0,28020,656,39,2,High School,Rent,0,Web_Portal,APP-3337
75,122281.0,43040,348,15,1,Bachelor,Mortgage,0,Web_Portal,APP-4643
74,199297.0,7226,544,39,0,Master,Own,0,Web_Portal,APP-8737
27,87690.0,14338,678,14,4,PhD,Own,1,Web_Portal,APP-6516
20,116344.0,13919,631,28,4,PhD,Own,0,Web_Portal,APP-6246
27,131910.0,16925,396,28,1,Master,Mortgage,0,Web_Portal,APP-1866
85,187806.0,24643,543,17,3,Bachelor,Mortgage,1,Web_Portal,APP-5447
89,56523.0,25700,816,15,2,High School,Rent,0,Web_Portal,APP-6071
56,50881.0,14319,637,14,0,Bachelor,Own,1,Web_Portal,APP-5881
42,90679.0,5734,791,5,4,High School,Own,0,Web_Portal,APP-10510
66,132413.0,21264,513,19,4,Bachelor,Own,0,Web_Portal,APP-4002
50,71986.0,42562,741,26,3,PhD,Rent,0,Web_Portal,APP-3225
63,171479.0,24190,540,15,2,High School,Own,0,Web_Portal,APP-10056
46,114231.0,33208,789,22,3,Master,Rent,0,Web_Portal,APP-5826
77,82355.0,3459,701,12,3,High School,Rent,1,Web_Portal,APP-8621
21,74086.0,6196,736,13,0,Master,Own,0,Web_Portal,APP-10689
51,58909.0,42978,579,14,2,PhD,Rent,0,Web_Portal,APP-6500
43,44236.0,11461,564,17,0,PhD,Own,0,Web_Portal,APP-10700
86,169202.0,19069,396,22,0,High School,Own,0,Web_Portal,APP-9478
58,115698.0,16646,724,21,1,PhD,Rent,0,Web_Portal,APP-6502
85,119919.0,47295,761,29,1,Master,Mortgage,0,Web_Portal,APP-2210
49,41500.0,2144,619,28,3,Bachelor,Mortgage,0,Web_Portal,APP-10083
85,170555.0,24229,837,6,1,High School,Rent,0,Web_Portal,APP-3288
38,149453.0,32686,303,1,0,High School,Rent,1,Web_Portal,APP-3183
86,122770.0,6591,544,6,1,Master,Mortgage,0,Web_Portal,APP-3862
40,76437.0,11493,627,5,3,High School,Rent,0,Web_Portal,APP-7861
43,29665.0,23453,709,38,3,PhD,Own,0,Web_Portal,APP-3362
41,199444.0,34787,335,6,3,High School,Own,0,Web_Portal,APP-9463
26,56253.0,42989,763,34,0,Master,Rent,0,Web_Portal,APP-7332
39,,24612,731,24,4,PhD,Rent,1,Web_Portal,APP-5064
64,100528.0,48368,768,16,2,Bachelor,Rent,0,Web_Portal,APP-10546
29,159535.0,46902,336,5,1,Bachelor,Mortgage,0,Web_Portal,APP-1617
63,126399.0,16212,594,34,3,Bachelor,Mortgage,0,Web_Portal,APP-4281
34,174125.0,8591,316,12,0,Bachelor,Mortgage,0,Web_Portal,APP-6226
23,183674.0,7035,508,39,1,High School,Own,1,Web_Portal,APP-4397
71,158997.0,26274,586,18,2,Bachelor,Mortgage,0,Web_Portal,APP-4065
22,26412.0,8256,732,37,1,High School,Own,0,Web_Portal,APP-1766
56,178413.0,40601,686,2,2,Master,Own,1,Web_Portal,APP-8078
54,25948.0,19611,638,6,1,PhD,Mortgage,0,Web_Portal,APP-6279
30,68415.0,20885,662,1,1,Master,Mortgage,0,Web_Portal,APP-5149
43,142189.0,32657,634,5,0,Master,Mortgage,0,Web_Portal,APP-2144
37,37373.0,13842,334,12,3,High School,Rent,0,Web_Portal,APP-5248
55,124922.0,46000,511,24,2,PhD,Rent,0,Web_Portal,APP-5110
42,27549.0,49533,432,38,0,PhD,Own,1,Web_Portal,APP-1462
48,25539.0,45196,805,27,4,PhD,Own,0,Web_Portal,APP-3932
66,111740.0,35850,726,11,2,PhD,Rent,0,Web_Portal,APP-5623
25,165823.0,17319,359,37,3,Master,Mortgage,0,Web_Portal,APP-4813
81,127481.0,35789,577,28,0,Master,Rent,1,Web_Portal,APP-7308
55,44935.0,4055,786,27,4,Master,Rent,1,Web_Portal,APP-5341
25,112680.0,36709,838,17,3,Bachelor,Own,1,Web_Portal,APP-6300
49,65833.0,48259,327,8,1,Bachelor,Own,0,Web_Portal,APP-7804
45,79145.0,31124,827,30,2,PhD,Own,0,Web_Portal,APP-4282
39,65344.0,33750,356,11,3,High School,Own,0,Web_Portal,APP-3574
79,134433.0,11109,653,12,3,Master,Mortgage,1,Web_Portal,APP-8961
62,153271.0,14276,779,25,0,High School,Own,0,Web_Portal,APP-8879
57,140623.0,42411,521,4,4,PhD,Own,0,Web_Portal,APP-1828
39,,8791,659,10,0,High School,Rent,0,Web_Portal,APP-7486
89,89353.0,29106,479,28,4,High School,Own,0,Web_Portal,APP-8599
58,35376.0,30487,728,19,0,Bachelor,Mortgage,0,Web_Portal,APP-3540
55,47256.0,31604,627,7,1,High School,Own,0,Web_Portal,APP-6746
20,27081.0,30897,321,16,0,Master,Mortgage,1,Web_Portal,APP-9526
61,123870.0,31806,435,27,4,PhD,Mortgage,0,Web_Portal,APP-10566
20,46296.0,28770,450,32,4,Master,Rent,0,Web_Portal,APP-4742
87,82349.0,4505,528,23,4,Bachelor,Rent,0,Web_Portal,APP-8498
53,191150.0,31107,327,15,1,High School,Own,0,Web_Portal,APP-4524
76,53758.0,34697,772,12,2,High School,Own,0,Web_Portal,APP-1020
83,166444.0,49178,320,11,4,Bachelor,Mortgage,0,Web_Portal,APP-2915
74,96064.0,38481,506,11,1,Master,Rent,0,Web_Portal,APP-7571
38,150293.0,34484,709,22,1,High School,Own,1,Web_Portal,APP-10018
69,42560.0,46806,720,39,4,Bachelor,Own,0,Web_Portal,APP-3012
82,121427.0,25717,545,12,4,Master,Rent,0,Web_Portal,APP-6405
57,145093.0,2297,619,38,1,Master,Mortgage,1,Web_Portal,APP-2295
63,95577.0,18855,397,35,3,PhD,Own,0,Web_Portal,APP-4745
38,195487.0,35647,716,30,2,Master,Mortgage,0,Web_Portal,APP-1591
32,126960.0,26789,326,13,3,Bachelor,Rent,0,Web_Portal,APP-2406
71,116008.0,43967,717,18,0,High School,Mortgage,1,Web_Portal,APP-1221
46,33869.0,31093,391,30,3,Bachelor,Mortgage,0,Web_Portal,APP-6617
56,51941.0,35077,805,14,4,Master,Own,0,Web_Portal,APP-7248
25,174470.0,44087,728,2,4,Bachelor,Mortgage,0,Web_Portal,APP-5418
46,105211.0,23499,467,27,2,Master,Rent,1,Web_Portal,APP-1858
72,28660.0,5715,348,38,4,High School,Own,0,Web_Portal,APP-2783
22,81926.0,16494,377,31,3,PhD,Rent,0,Legacy_System,APP-8259
66,45236.0,16658,466,36,4,High School,Own,0,Web_Portal,APP-7856
77,164377.0,20526,454,33,3,Master,Mortgage,0,Web_Portal,APP-2954
80,106540.0,19317,796,36,1,Bachelor,Own,0,Web_Portal,APP-2746
45,105333.0,31420,601,35,4,High School,Own,1,Web_Portal,APP-4132
48,101610.0,28738,488,7,2,Master,Mortgage,0,Web_Portal,APP-9036
21,198331.0,49033,619,31,1,Master,Rent,0,Web_Portal,APP-9850
49,125025.0,47783,816,10,0,PhD,Rent,0,Web_Portal,APP-1994
35,190801.0,2651,546,31,1,High School,Rent,0,Web_Portal,APP-7108
43,149686.0,42113,800,9,1,Bachelor,Mortgage,0,Web_Portal,APP-1730
70,162312.0,41525,699,37,0,PhD,Mortgage,0,Web_Portal,APP-7974
71,23659.0,38120,667,28,1,High School,Mortgage,0,Web_Portal,APP-7273
48,91347.0,16783,761,6,3,Bachelor,Rent,1,Web_Portal,APP-7751
76,100636.0,6025,306,29,3,Master,Mortgage,0,Web_Portal,APP-4509
55,56375.0,19059,513,22,3,Master,Rent,0,Web_Portal,APP-4533
59,162220.0,4671,479,31,2,PhD,Rent,0,Web_Portal,APP-3513
69,35162.0,5978,712,19,0,Master,Rent,0,Web_Portal,APP-6436
29,,20654,786,36,4,Bachelor,Rent,1,Web_Portal,APP-4625
40,66539.0,38630,391,7,3,High School,Rent,1,Web_Portal,APP-1465
42,134527.0,46514,667,6,3,Bachelor,Mortgage,0,Web_Portal,APP-7755
84,42769.0,18828,748,35,0,PhD,Own,0,Web_Portal,APP-7759
64,173813.0,20638,474,39,1,Master,Rent,0,Web_Portal,APP-8991
56,60308.0,31869,405,30,0,Bachelor,Mortgage,0,Web_Portal,APP-1157
29,159830.0,38964,794,28,3,High School,Mortgage,1,Web_Portal,APP-4960
76,99876.0,12819,622,13,1,Bachelor,Mortgage,0,Web_Portal,APP-9832
39,,36319,510,25,0,Master,Own,0,Web_Portal,APP-6470
20,52470.0,10402,848,37,1,Bachelor,Mortgage,0,Web_Portal,APP-1185
82,75956.0,38800,816,37,0,PhD,Rent,0,Web_Portal,APP-2002
70,101144.0,17628,806,8,4,High School,Own,0,Web_Portal,APP-10508
43,41677.0,35058,565,10,2,PhD,Own,0,Web_Portal,APP-6623
41,143746.0,45893,627,14,3,High School,Mortgage,0,Web_Portal,APP-1400
80,122760.0,22997,535,8,3,PhD,Own,0,Web_Portal,APP-7240
29,110214.0,20954,723,38,1,High School,Rent,1,Web_Portal,APP-9940
31,70697.0,5744,619,19,2,PhD,Mortgage,0,Web_Portal,APP-10932
28,71052.0,13152,622,25,3,High School,Mortgage,0,Web_Portal,APP-8342
54,72723.0,37165,353,17,0,Master,Mortgage,0,Web_Portal,APP-10832
40,32578.0,21311,386,39,4,High School,Own,0,Web_Portal,APP-9466
78,187030.0,34224,722,21,1,High School,Mortgage,0,Web_Portal,APP-9756
27,32363.0,21111,677,23,0,Bachelor,Mortgage,1,Web_Portal,APP-8958
66,87592.0,1029,610,32,4,PhD,Own,0,Web_Portal,APP-2250
70,33111.0,12311,533,15,2,Master,Own,0,Web_Portal,APP-4143
39,,47760,508,6,4,High School,Rent,0,Web_Portal,APP-8430
61,31805.0,47746,642,0,1,PhD,Rent,0,Web_Portal,APP-1059
41,121630.0,37203,485,23,0,Bachelor,Mortgage,0,Web_Portal,APP-8855
34,57317.0,9678,328,34,3,High School,Rent,1,Web_Portal,APP-2113
45,70138.0,40459,582,33,3,High School,Rent,0,Web_Portal,APP-4057
53,189839.0,31860,336,10,2,High School,Mortgage,0,Web_Portal,APP-10569
83,185091.0,32928,819,34,1,High School,Own,0,Web_Portal,APP-2328
